16-07-2023 00:34:01,00,J8,20,3.03812e+08,0.0,,,
16-07-2023 00:34:01,00,J8,31,4.44904e+07,0.0,,,
16-07-2023 00:34:02,00,J8,32,1.02726e+08,0.0,,,
16-07-2023 00:34:02,00,J8,33,7.52415e+07,0.0,,,
16-07-2023 00:34:03,00,J8,47,1.23896e+08,0.0,,,
16-07-2023 00:34:03,00,J8,48,2.02301e+08,0.0,,,
16-07-2023 00:34:04,00,J8,49,7.24654e+07,0.0,,,
16-07-2023 00:34:05,00,J8,21,3.26556e+08,0.0,,,
16-07-2023 00:34:05,00,J8,34,2.6046e+08,0.0,,,
16-07-2023 00:34:06,00,J8,35,5.0101e+07,0.0,,,
16-07-2023 00:34:07,00,J8,45,2.37196e+08,0.0,,,
16-07-2023 00:34:08,00,J8,46,3.12467e+07,0.0,,,
16-07-2023 00:34:08,00,J8,50,2.30864e+07,0.0,,,
16-07-2023 00:34:12,00,J8,62,2.88126e+07,-1.31181,,,
